rosbagTimestamp,x,y,z,roll,pitch,yaw,front,back,up,left,right,zrange,ref_x,ref_y,ref_z,ref_roll,ref_pitch,ref_yaw,front_x,front_y,front_z,back_x,back_y,back_z,left_x,left_y,left_z,right_x,right_y,right_z
[nsec],[meter],[meter],[meter],[rad],[rad],[rad],[mm],[mm],[mm],[mm],[mm],[mm],[pixel],[meter],[meter],[meter],[radian],[radian],[radian],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter]
since ros start,world coord.,world coord.,world coord.,world coord.,world coord.,world coord.,LC,LC,LC,LC,LC,LC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC
1.55283375860696E+018,1.1305199862,0.4495995641,0.3408893943,0.0043956514,0.0230992377,0.0035870398,2.028,0.409,3.467,1.062,1.935,0.334,-0.3445037305,1.1314849854,0.4492948651,0.0079269888,-0.0260202902,0.0037041656,3.1619584086,0.4462235283,0.2889028763,0.7259163885,0.4452694753,0.3572210027,1.135158217,1.5070285345,0.3749361387,1.1377734761,-1.4872979361,0.3123246165
1.55283375862675E+018,1.1295893192,0.4484630823,0.3407447338,0.0066539548,0.0183042557,0.0022637051,2.028,0.409,3.467,1.062,1.935,0.334,-0.3408893943,1.1305199862,0.4495995641,0.0066125216,-0.0183043026,0.0022633259,3.1619584086,0.4462235283,0.2889028763,0.7259163885,0.4452694753,0.3572210027,1.135158217,1.5070285345,0.3749361387,1.1377734761,-1.4872979361,0.3123246165
1.55283375864679E+018,1.128956914,0.4476864934,0.3356731534,0.0093820481,0.0119768658,0.0009992263,2.022,0.409,3.467,1.062,1.935,0.328,-0.3356731534,1.128956914,0.4476864934,0.0093700808,-0.0119768718,0.0009991546,3.1521760845,0.4541760052,0.3038802559,0.7259163885,0.4452694753,0.3572210027,1.135158217,1.5070285345,0.3749361387,1.1377734761,-1.4872979361,0.3123246165
1.55283375866707E+018,1.1273593903,0.4476559162,0.334718138,0.0079015854,0.0072153606,0.0003355927,2.022,0.405,3.59,1.06,1.935,0.328,-0.334718138,1.1273593903,0.4476559162,0.007899164,-0.007215361,0.000335584,3.1521760845,0.4541760052,0.3038802559,0.7239861634,0.4472818358,0.3405236681,1.1280168858,1.5076394315,0.3456172653,1.1377734761,-1.4872979361,0.3123246165
1.55283375868689E+018,1.1259435415,0.4472645819,0.3341944218,0.005426791,0.0034646358,-4.34032596025E-05,2.022,0.405,3.59,1.06,1.93,0.335,-0.334718138,1.1273593903,0.4476559162,0.007899164,-0.007215361,0.000335584,3.1521760845,0.4541760052,0.3038802559,0.7239861634,0.4472818358,0.3405236681,1.1280168858,1.5076394315,0.3456172653,1.1278970314,-1.4822837625,0.3194686338
1.55283375870682E+018,1.124176383,0.4472868145,0.3330195844,0.0026010847,1.60008066883E-05,-0.0004614067,2.022,0.405,3.59,1.06,1.93,0.332,-0.3341944218,1.1259435415,0.4472645819,0.0054269413,-0.0034646358,-0.000043403,3.1521760845,0.4541760052,0.3038802559,0.7239861634,0.4472818358,0.3405236681,1.1280168858,1.5076394315,0.3456172653,1.1278970314,-1.4822837625,0.3194686338
1.55283375872686E+018,1.1225739718,0.446639061,0.3331626952,0.0064703064,-0.0034094826,-0.0013651361,2.022,0.405,3.59,1.06,1.93,0.328,-0.3330195844,1.124176383,0.4472868145,0.006465652,0.0034094858,-0.0013651282,3.1521760845,0.4541760052,0.3038802559,0.7239861634,0.4472818358,0.3405236681,1.1280168858,1.5076394315,0.3456172653,1.1278970314,-1.4822837625,0.3194686338
1.55283375874686E+018,1.1215478182,0.4448986351,0.3316049278,-0.0019366272,-0.0092461094,-0.0005849038,2.03,0.405,3.59,1.06,1.93,0.328,-0.3316049278,1.1215478182,0.4448986351,-0.0019420352,0.0092461109,-0.0005848788,3.1514606987,0.4437113312,0.3503742623,0.7239861634,0.4472818358,0.3405236681,1.1280168858,1.5076394315,0.3456172653,1.1278970314,-1.4822837625,0.3194686338
1.55283375876682E+018,1.1202641726,0.4466812015,0.3319019973,-0.0048371068,-0.0152729729,-0.0006267704,2.03,0.402,3.632,1.06,1.93,0.328,-0.3319019973,1.1202641726,0.4466812015,-0.004846679,0.0152729759,-0.0006266973,3.1514606987,0.4437113312,0.3503742623,0.7195650704,0.4451337564,0.3278880448,1.1280168858,1.5076394315,0.3456172653,1.1278970314,-1.4822837625,0.3194686338
1.55283375878692E+018,1.1184939146,0.4450848699,0.3329451382,-0.0119878347,-0.0200498995,-0.0005004345,2.03,0.402,3.632,1.06,1.935,0.333,-0.3319019973,1.1202641726,0.4466812015,-0.004846679,0.0152729759,-0.0006266973,3.1514606987,0.4437113312,0.3503742623,0.7195650704,0.4451337564,0.3278880448,1.1280168858,1.5076394315,0.3456172653,1.1189084402,-1.4882956917,0.3412606708
1.55283375880681E+018,1.1167362928,0.444916755,0.3345451951,-0.0074576079,-0.0209717736,-2.50320948777E-05,2.03,0.402,3.632,1.06,1.935,0.333,-0.3329451382,1.1184939146,0.4450848699,-0.0119978677,0.0200499021,-0.0005003339,3.1514606987,0.4437113312,0.3503742623,0.7195650704,0.4451337564,0.3278880448,1.1280168858,1.5076394315,0.3456172653,1.1189084402,-1.4882956917,0.3412606708
1.55283375882682E+018,1.116882205,0.4449360073,0.3374826908,-0.0048428612,-0.0277079462,0.0024013705,2.03,0.402,3.632,1.06,1.935,0.341,-0.3345451951,1.1167362928,0.444916755,-0.0047763325,0.027708026,0.0024004488,3.1514606987,0.4437113312,0.3503742623,0.7195650704,0.4451337564,0.3278880448,1.1280168858,1.5076394315,0.3456172653,1.1189084402,-1.4882956917,0.3412606708
1.55283375884679E+018,1.1159870625,0.4449063241,0.338962853,-0.0099970272,-0.030503017,0.0014009307,2.015,0.402,3.632,1.06,1.935,0.341,-0.338962853,1.1159870625,0.4449063241,-0.0099543011,0.0305030469,0.001400279,3.1309570465,0.4497536546,0.390369563,0.7195650704,0.4451337564,0.3278880448,1.1280168858,1.5076394315,0.3456172653,1.1189084402,-1.4882956917,0.3412606708
1.55283375886687E+018,1.1147559881,0.4448960125,0.3460615575,-0.0190422385,-0.0314497895,-0.0002367662,2.015,0.401,3.719,1.06,1.935,0.357,-0.3460615575,1.1147559881,0.4448960125,-0.0190496835,0.0314497903,-0.0002366491,3.1309570465,0.4497536546,0.390369563,0.7151739933,0.4443448125,0.3267330399,1.1280168858,1.5076394315,0.3456172653,1.1189084402,-1.4882956917,0.3412606708
1.55283375888694E+018,1.1135458946,0.4449191093,0.3484135568,-0.0194705226,-0.0342439552,0.0027997344,2.015,0.401,3.719,1.06,1.938,0.357,-0.3460615575,1.1147559881,0.4448960125,-0.0190496835,0.0314497903,-0.0002366491,3.1309570465,0.4497536546,0.390369563,0.7151739933,0.4443448125,0.3267330399,1.1280168858,1.5076394315,0.3456172653,1.1131368613,-1.492752303,0.3829449374
1.55283375890689E+018,1.1127612591,0.4448780417,0.3506430686,-0.0175837208,-0.0372290862,0.0042922079,2.015,0.401,3.719,1.06,1.938,0.349,-0.3484135568,1.1135458946,0.4449191093,-0.0174239618,0.0372294288,0.0042892337,3.1309570465,0.4497536546,0.390369563,0.7151739933,0.4443448125,0.3267330399,1.1280168858,1.5076394315,0.3456172653,1.1131368613,-1.492752303,0.3829449374
1.55283375892686E+018,1.1126368046,0.445301801,0.3532666266,-0.0144550756,-0.0424520028,0.0060835993,2.015,0.401,3.719,1.06,1.938,0.355,-0.3506430686,1.1127612591,0.4448780417,-0.014196889,0.0424527875,0.0060781182,3.1309570465,0.4497536546,0.390369563,0.7151739933,0.4443448125,0.3267330399,1.1280168858,1.5076394315,0.3456172653,1.1131368613,-1.492752303,0.3829449374
1.55283375894673E+018,1.1127773523,0.4447378516,0.3549580276,-0.0198166399,-0.0417677078,0.0026717155,2.02,0.401,3.719,1.06,1.938,0.355,-0.3532666266,1.1126368046,0.445301801,-0.0197050807,0.0417678567,0.0026693853,3.1308678707,0.4506939529,0.437612867,0.7151739933,0.4443448125,0.3267330399,1.1280168858,1.5076394315,0.3456172653,1.1131368613,-1.492752303,0.3829449374
1.5528337589669E+018,1.1128413677,0.4450419247,0.3560065031,-0.025922124,-0.039846986,0.0013309257,2.02,0.396,3.677,1.06,1.938,0.355,-0.3560065031,1.1128413677,0.4450419247,-0.0258691046,0.0398470213,0.0013298692,3.1308678707,0.4506939529,0.437612867,0.7169835857,0.4442447256,0.336731423,1.1280168858,1.5076394315,0.3456172653,1.1131368613,-1.492752303,0.3829449374
1.55283375898693E+018,1.1114029884,0.4457208812,0.3565794826,-0.0217622892,-0.0377960358,0.0050747981,2.02,0.396,3.677,1.06,1.94,0.351,-0.3560065031,1.1128413677,0.4450419247,-0.0258691046,0.0398470213,0.0013298692,3.1308678707,0.4506939529,0.437612867,0.7169835857,0.4442447256,0.336731423,1.1280168858,1.5076394315,0.3456172653,1.1134193898,-1.4943072623,0.4062498776
1.55283375900696E+018,1.1129415035,0.4463475943,0.3573526144,-0.0206558998,-0.0368178151,0.0029907525,2.02,0.396,3.677,1.06,1.94,0.351,-0.3565794826,1.1114029884,0.4457208812,-0.021570526,0.037796522,0.0050711737,3.1308678707,0.4506939529,0.437612867,0.7169835857,0.4442447256,0.336731423,1.1280168858,1.5076394315,0.3456172653,1.1134193898,-1.4943072623,0.4062498776
1.55283375902693E+018,1.1119095087,0.4464847445,0.3562556505,-0.0129549076,-0.0341076617,0.0041689792,2.02,0.396,3.677,1.06,1.94,0.353,-0.3573526144,1.1129415035,0.4463475943,-0.0128127402,0.0341079579,0.0041665545,3.1308678707,0.4506939529,0.437612867,0.7169835857,0.4442447256,0.336731423,1.1280168858,1.5076394315,0.3456172653,1.1134193898,-1.4943072623,0.4062498776
1.55283375904676E+018,1.1119506359,0.4474709034,0.3560936153,-0.0089653758,-0.0311690819,0.0061791855,2.029,0.396,3.677,1.06,1.94,0.353,-0.3560936153,1.1119506359,0.4474709034,-0.008772805,0.0311696766,0.0061761841,3.1407437949,0.4548015088,0.4265436428,0.7169835857,0.4442447256,0.336731423,1.1280168858,1.5076394315,0.3456172653,1.1134193898,-1.4943072623,0.4062498776
1.55283375906683E+018,1.1134693623,0.4488272965,0.3533369005,-0.0165980464,-0.0292869677,0.0010266418,2.029,0.395,3.629,1.058,1.94,0.35,-0.3533369005,1.1134693623,0.4488272965,-0.0165679835,0.0292869831,0.0010262015,3.1407437949,0.4548015088,0.4265436428,0.7171500313,0.4450313262,0.3437838214,1.1057089547,1.5054100127,0.3466129819,1.1134193898,-1.4943072623,0.4062498776
1.55283375908687E+018,1.1141786575,0.4509132504,0.3541321754,-0.0126949956,-0.023920644,0.0018228996,2.029,0.395,3.629,1.058,1.954,0.358,-0.3533369005,1.1134693623,0.4488272965,-0.0165679835,0.0292869831,0.0010262015,3.1407437949,0.4548015088,0.4265436428,0.7171500313,0.4450313262,0.3437838214,1.1057089547,1.5054100127,0.3466129819,1.1145254715,-1.5049034963,0.3857540865
1.55283375910687E+018,1.1144845486,0.4523050785,0.3530695438,0.0006151479,-0.017745046,0.0055638366,2.029,0.395,3.629,1.058,1.954,0.358,-0.3541321754,1.1141786575,0.4509132504,-0.0126513947,0.0239206837,0.0018223781,3.1407437949,0.4548015088,0.4265436428,0.7171500313,0.4450313262,0.3437838214,1.1057089547,1.5054100127,0.3466129819,1.1145254715,-1.5049034963,0.3857540865
1.55283375912689E+018,1.1153082848,0.4539194405,0.3499392271,0.0111129738,-0.0096566065,0.0052382678,2.029,0.395,3.629,1.058,1.954,0.347,-0.3530695438,1.1144845486,0.4523050785,0.0111635574,0.009656739,0.0052380235,3.1407437949,0.4548015088,0.4265436428,0.7171500313,0.4450313262,0.3437838214,1.1057089547,1.5054100127,0.3466129819,1.1145254715,-1.5049034963,0.3857540865
1.55283375914685E+018,1.1155337095,0.4551385343,0.3483251035,0.0196610905,-0.0048466796,0.0060556772,2.023,0.395,3.629,1.058,1.954,0.347,-0.3483251035,1.1155337095,0.4551385343,0.0196904407,0.0048467685,0.0060556061,3.1373624732,0.4629015517,0.3726045552,0.7171500313,0.4450313262,0.3437838214,1.1057089547,1.5054100127,0.3466129819,1.1145254715,-1.5049034963,0.3857540865
1.5528337591668E+018,1.1175134182,0.4599754214,0.3482890427,0.0249936191,-0.0008311464,0.0078260167,2.023,0.401,3.673,1.05,1.954,0.351,-0.3482890427,1.1175134182,0.4599754214,0.0250001238,0.0008311718,0.007826014,3.1373624732,0.4629015517,0.3726045552,0.7145457718,0.4527102511,0.3463815926,1.1090764693,1.5049157432,0.3689676761,1.1145254715,-1.5049034963,0.3857540865
1.55283375918669E+018,1.118594408,0.4601997137,0.3458674848,0.0209313185,3.25358141679E-05,0.0072756006,2.023,0.401,3.673,1.05,1.955,0.344,-0.3482890427,1.1175134182,0.4599754214,0.0250001238,0.0008311718,0.007826014,3.1373624732,0.4629015517,0.3726045552,0.7145457718,0.4527102511,0.3463815926,1.1090764693,1.5049157432,0.3689676761,1.1328489526,-1.4943538174,0.2994316213
1.55283375920689E+018,1.1181794405,0.458818078,0.3446680307,0.0259276646,0.0005602426,0.0083993771,2.023,0.401,3.673,1.05,1.955,0.344,-0.3458674848,1.118594408,0.4601997137,0.0209310818,-3.25366753182E-05,0.0072756006,3.1373624732,0.4629015517,0.3726045552,0.7145457718,0.4527102511,0.3463815926,1.1090764693,1.5049157432,0.3689676761,1.1328489526,-1.4943538174,0.2994316213
1.55283375922682E+018,1.1179654598,0.4608131647,0.3456428051,0.0347909643,0.0073447013,0.009850805,2.023,0.401,3.673,1.05,1.955,0.349,-0.3446680307,1.1181794405,0.458818078,0.0347186114,-0.0073450576,0.0098505393,3.1373624732,0.4629015517,0.3726045552,0.7145457718,0.4527102511,0.3463815926,1.1090764693,1.5049157432,0.3689676761,1.1328489526,-1.4943538174,0.2994316213
1.55283375924679E+018,1.1195856333,0.4648868442,0.3455469906,0.0398771755,0.0109054855,0.0105577692,2.026,0.401,3.673,1.05,1.955,0.349,-0.3455469906,1.1195856333,0.4648868442,0.0397620359,-0.0109060933,0.0105571414,3.1440264984,0.478774948,0.3297877997,0.7145457718,0.4527102511,0.3463815926,1.1090764693,1.5049157432,0.3689676761,1.1328489526,-1.4943538174,0.2994316213
1.55283375926691E+018,1.1202507019,0.4660502374,0.34590289,0.040473166,0.0144390196,0.0117703543,2.026,0.408,3.62,1.046,1.955,0.347,-0.34590289,1.1202507019,0.4660502374,0.0403032116,-0.0144400198,0.0117691273,3.1440264984,0.478774948,0.3297877997,0.7116326323,0.4605796105,0.3499963405,1.1090059206,1.5100018365,0.3872449825,1.1328489526,-1.4943538174,0.2994316213
1.55283375928681E+018,1.1214106083,0.4643467367,0.3471513391,0.0432183691,0.01316108,0.0132304022,2.026,0.408,3.62,1.046,1.954,0.349,-0.34590289,1.1202507019,0.4660502374,0.0403032116,-0.0144400198,0.0117691273,3.1440264984,0.478774948,0.3297877997,0.7116326323,0.4605796105,0.3499963405,1.1090059206,1.5100018365,0.3872449825,1.1420891358,-1.4862277734,0.2668481546
1.55283375930698E+018,1.1210875511,0.464279592,0.3477608263,0.0482359185,0.0151947759,0.0156854009,2.026,0.408,3.62,1.046,1.954,0.349,-0.3471513391,1.1214106083,0.4643467367,0.047997572,-0.015196645,0.01568359,3.1440264984,0.478774948,0.3297877997,0.7116326323,0.4605796105,0.3499963405,1.1090059206,1.5100018365,0.3872449825,1.1420891358,-1.4862277734,0.2668481546
1.55283375932691E+018,1.1206610203,0.4660398364,0.3517476618,0.0475880422,0.018991653,0.0187137812,2.026,0.408,3.62,1.046,1.954,0.349,-0.3477608263,1.1210875511,0.464279592,0.0472326164,-0.0189949781,0.0187104061,3.1440264984,0.478774948,0.3297877997,0.7116326323,0.4605796105,0.3499963405,1.1090059206,1.5100018365,0.3872449825,1.1420891358,-1.4862277734,0.2668481546
1.55283375934685E+018,1.1212648153,0.467746824,0.3526308835,0.0420092981,0.0193572155,0.0212809125,2.023,0.408,3.62,1.046,1.954,0.357,-0.3526308835,1.1212648153,0.467746824,0.0415973224,-0.0193615985,0.021276925,3.1433685726,0.5021285351,0.309343022,0.7116326323,0.4605796105,0.3499963405,1.1090059206,1.5100018365,0.3872449825,1.1420891358,-1.4862277734,0.2668481546
1.55283375936687E+018,1.1244834662,0.4630430043,0.3531147838,0.0403247571,0.0138043655,0.0214583518,2.023,0.412,3.67,1.042,1.954,0.353,-0.3531147838,1.1244834662,0.4630430043,0.0400285022,-0.0138075439,0.021456307,3.1433685726,0.5021285351,0.309343022,0.7094352732,0.4589813923,0.3606055582,1.0999581835,1.5086098006,0.3963834997,1.1420891358,-1.4862277734,0.2668481546
1.55283375938672E+018,1.1244769096,0.4613153934,0.351390779,0.038333986,0.0102424208,0.024825066,2.023,0.412,3.67,1.042,1.952,0.348,-0.3531147838,1.1244834662,0.4630430043,0.0400285022,-0.0138075439,0.021456307,3.1433685726,0.5021285351,0.309343022,0.7094352732,0.4589813923,0.3606055582,1.0999581835,1.5086098006,0.3963834997,1.1652468892,-1.4869444313,0.2744296864
1.55283375940715E+018,1.1238876581,0.4618573487,0.3512730002,0.0354974656,0.0092129426,0.0296672921,2.023,0.412,3.67,1.042,1.952,0.348,-0.351390779,1.1244769096,0.4613153934,0.0380796694,-0.0102455775,0.0248237636,3.1433685726,0.5021285351,0.309343022,0.7094352732,0.4589813923,0.3606055582,1.0999581835,1.5086098006,0.3963834997,1.1652468892,-1.4869444313,0.2744296864
1.55283375942679E+018,1.1214395762,0.4649176896,0.352623105,0.0294092484,0.0130681231,0.036497054,2.023,0.412,3.67,1.042,1.952,0.356,-0.3512730002,1.1238876581,0.4618573487,0.0289321021,-0.0130768306,0.0364939362,3.1433685726,0.5021285351,0.309343022,0.7094352732,0.4589813923,0.3606055582,1.0999581835,1.5086098006,0.3963834997,1.1652468892,-1.4869444313,0.2744296864
1.55283375944686E+018,1.1219936609,0.4637258649,0.3523174822,0.0230056567,0.0146925359,0.0410376188,2.027,0.412,3.67,1.042,1.952,0.356,-0.3523174822,1.1219936609,0.4637258649,0.0224023931,-0.0147049146,0.041033187,3.149364827,0.5358141388,0.3247846686,0.7094352732,0.4589813923,0.3606055582,1.0999581835,1.5086098006,0.3963834997,1.1652468892,-1.4869444313,0.2744296864
1.55283375946667E+018,1.1258097887,0.4565000236,0.3528855145,0.020756586,0.0100812746,0.0433710431,2.027,0.408,3.576,1.043,1.952,0.354,-0.3528855145,1.1258097887,0.4565000236,0.0203190837,-0.0100907631,0.0433688378,3.149364827,0.5358141388,0.3247846686,0.714381166,0.4469890222,0.3583118212,1.0795669657,1.5055864343,0.3763076761,1.1652468892,-1.4869444313,0.2744296864
1.55283375948692E+018,1.1260703802,0.4565212131,0.3557762802,0.0151075095,0.0056629447,0.0507735032,2.027,0.408,3.576,1.043,1.955,0.361,-0.3528855145,1.1258097887,0.4565000236,0.0203190837,-0.0100907631,0.0433688378,3.149364827,0.5358141388,0.3247846686,0.714381166,0.4469890222,0.3583118212,1.0795669657,1.5055864343,0.3763076761,1.2101466707,-1.4962585454,0.3123113646
1.55283375950721E+018,1.1240646839,0.4614361525,0.3561417162,0.0039745945,0.0039796035,0.0611959298,2.027,0.408,3.576,1.043,1.955,0.361,-0.3557762802,1.1260703802,0.4565212131,0.0037307551,-0.0039870667,0.0611954446,3.149364827,0.5358141388,0.3247846686,0.714381166,0.4469890222,0.3583118212,1.0795669657,1.5055864343,0.3763076761,1.2101466707,-1.4962585454,0.3123113646
1.55283375952682E+018,1.1235793829,0.4521115422,0.3584595621,0.0061224102,0.0090995762,0.0677615582,2.027,0.408,3.576,1.043,1.955,0.361,-0.3561417162,1.1240646839,0.4614361525,0.0055048719,-0.009120506,0.0677587485,3.149364827,0.5358141388,0.3247846686,0.714381166,0.4469890222,0.3583118212,1.0795669657,1.5055864343,0.3763076761,1.2101466707,-1.4962585454,0.3123113646
1.55283375954727E+018,1.1237245798,0.4536624849,0.3599735796,-0.005350624,0.0112447847,0.0780522332,2.03,0.408,3.576,1.043,1.955,0.362,-0.3599735796,1.1237245798,0.4536624849,-0.0062300725,-0.0112791214,0.0780472885,3.1493221129,0.5988811815,0.3376698315,0.714381166,0.4469890222,0.3583118212,1.0795669657,1.5055864343,0.3763076761,1.2101466707,-1.4962585454,0.3123113646
1.55283375956669E+018,1.1258993149,0.4470150471,0.3605003059,-0.0138630393,0.010589645,0.0888996628,2.03,0.406,3.57,1.055,1.955,0.362,-0.3605003059,1.1258993149,0.4470150471,-0.0148069251,-0.0106316259,0.088894665,3.1493221129,0.5988811815,0.3376698315,0.7189862487,0.4220074457,0.364538866,1.0414009548,1.5054305012,0.3543290551,1.2101466707,-1.4962585454,0.3123113646
1.55283375958685E+018,1.1263161898,0.4460482001,0.3608704805,-0.0082929734,0.0053059969,0.096968192,2.03,0.406,3.57,1.055,1.957,0.361,-0.3605003059,1.1258993149,0.4470150471,-0.0148069251,-0.0106316259,0.088894665,3.1493221129,0.5988811815,0.3376698315,0.7189862487,0.4220074457,0.364538866,1.0414009548,1.5054305012,0.3543290551,1.2999163371,-1.5020440004,0.3876278837
1.55283375960687E+018,1.1249011755,0.4491870105,0.361109376,-0.019454656,0.0015556725,0.1106327967,2.03,0.406,3.57,1.055,1.957,0.361,-0.3608704805,1.1263161898,0.4460482001,-0.0088091025,-0.0053310402,0.0969668227,3.1493221129,0.5988811815,0.3376698315,0.7189862487,0.4220074457,0.364538866,1.0414009548,1.5054305012,0.3543290551,1.2999163371,-1.5020440004,0.3876278837
1.55283375962704E+018,1.1255372763,0.4434015751,0.3649443388,-0.0358756636,0.0030409112,0.1255113284,2.03,0.406,3.57,1.055,1.957,0.37,-0.3649443388,1.1255372763,0.4434015751,-0.0362593487,-0.0030650212,0.125510745,3.1493221129,0.5988811815,0.3376698315,0.7189862487,0.4220074457,0.364538866,1.0414009548,1.5054305012,0.3543290551,1.2999163371,-1.5020440004,0.3876278837
1.55283375964689E+018,1.1256533861,0.4417647123,0.3652359247,-0.0323411536,0.0041373747,0.1379458273,2.042,0.406,3.57,1.055,1.957,0.37,-0.3652359247,1.1256533861,0.4417647123,-0.0329155335,-0.004177054,0.137944639,3.1514651039,0.6990221513,0.3587348076,0.7189862487,0.4220074457,0.364538866,1.0414009548,1.5054305012,0.3543290551,1.2999163371,-1.5020440004,0.3876278837
1.55283375966688E+018,1.1261039972,0.4425133467,0.3673742414,-0.0356515211,0.0047516744,0.1534474471,2.042,0.404,3.626,1.067,1.957,0.371,-0.3673742414,1.1261039972,0.4425133467,-0.0363864277,-0.0048081695,0.1534457011,3.1514651039,0.6990221513,0.3587348076,0.7254945879,0.386211654,0.3669074193,0.978866887,1.4980565074,0.3307342244,1.2999163371,-1.5020440004,0.3876278837
1.55283375968714E+018,1.1262892485,0.4450242221,0.3659324944,-0.0412289794,9.77444244635E-05,0.1719073979,2.042,0.404,3.626,1.067,1.968,0.364,-0.3673742414,1.1261039972,0.4425133467,-0.0363864277,-0.0048081695,0.1534457011,3.1514651039,0.6990221513,0.3587348076,0.7254945879,0.386211654,0.3669074193,0.978866887,1.4980565074,0.3307342244,1.4270431297,-1.501075885,0.4375207809
1.55283375970713E+018,1.1264004707,0.446885407,0.3654235601,-0.0484108757,-0.0048245722,0.1913812307,2.042,0.404,3.626,1.067,1.968,0.364,-0.3659324944,1.1262892485,0.4450242221,-0.0474761065,0.0049142938,0.1913789758,3.1514651039,0.6990221513,0.3587348076,0.7254945879,0.386211654,0.3669074193,0.978866887,1.4980565074,0.3307342244,1.4270431297,-1.501075885,0.4375207809
1.55283375972685E+018,1.1262652874,0.4432153702,0.3641065061,-0.0458937058,-0.0047775305,0.2095996494,2.042,0.404,3.626,1.067,1.968,0.363,-0.3654235601,1.1264004707,0.446885407,-0.0474761065,0.0049142938,0.1913789758,3.1514651039,0.6990221513,0.3587348076,0.7254945879,0.386211654,0.3669074193,0.978866887,1.4980565074,0.3307342244,1.4270431297,-1.501075885,0.4375207809
1.5528337597471E+018,1.1268188953,0.4426832199,0.3635464311,-0.040387666,-0.0022589544,0.2289656742,2.043,0.404,3.626,1.067,1.968,0.363,-0.3635464311,1.1268188953,0.4426832199,-0.0398612113,0.0023194889,0.2289650796,3.1320769344,0.8354903107,0.375280123,0.7254945879,0.386211654,0.3669074193,0.978866887,1.4980565074,0.3307342244,1.4270431297,-1.501075885,0.4375207809
1.55283375976718E+018,1.130266428,0.4593276083,0.3618233502,-0.0369746878,-0.0033298432,0.2518098206,2.043,0.418,3.621,1.084,1.968,0.362,-0.3618233502,1.130266428,0.4593276083,-0.0361180187,0.003438275,0.2518083943,3.1320769344,0.8354903107,0.375280123,0.7197290329,0.3478098709,0.3626021889,0.8810800008,1.4975541783,0.3197782139,1.4270431297,-1.501075885,0.4375207809
1.55283375978691E+018,1.1308951378,0.4559413791,0.3589486778,-0.0340652259,-0.0098872883,0.3026692899,2.043,0.418,3.621,1.084,1.997,0.356,-0.3618233502,1.130266428,0.4593276083,-0.0361180187,0.003438275,0.2518083943,3.1320769344,0.8354903107,0.375280123,0.7197290329,0.3478098709,0.3626021889,0.8810800008,1.4975541783,0.3197782139,1.6272550366,-1.4734325295,0.4356445691
1.5528337598072E+018,1.1313189268,0.4545669258,0.3576970696,-0.0340652259,-0.0098872883,0.3026692899,2.043,0.418,3.621,1.084,1.997,0.358,-0.3589486778,1.1308951378,0.4559413791,-0.0309778479,0.0103580916,0.3026540268,3.1320769344,0.8354903107,0.375280123,0.7197290329,0.3478098709,0.3626021889,0.8810800008,1.4975541783,0.3197782139,1.6272550366,-1.4734325295,0.4356445691
1.55283375982691E+018,1.1307878494,0.4548767507,0.3567970991,-0.0170184732,0.0065162054,0.3219599305,2.043,0.418,3.621,1.084,1.997,0.358,-0.3567970991,1.1307878494,0.4548767507,-0.0191920389,-0.0068691523,0.3219528488,3.1320769344,0.8354903107,0.375280123,0.7197290329,0.3478098709,0.3626021889,0.8810800008,1.4975541783,0.3197782139,1.6272550366,-1.4734325295,0.4356445691
1.55283375984707E+018,1.1309554577,0.4560089409,0.3556929529,-0.0145283885,0.0174719159,0.3447980016,1.987,0.418,3.621,1.084,1.997,0.358,-0.3567970991,1.1307878494,0.4548767507,-0.0208029289,-0.0185643125,0.3447431859,3.1320769344,0.8354903107,0.375280123,0.7197290329,0.3478098709,0.3626021889,0.8810800008,1.4975541783,0.3197782139,1.6272550366,-1.4734325295,0.4356445691
1.55283375986708E+018,1.1313248873,0.4633503258,0.357036829,-0.0086198119,0.0217807129,0.3689485118,1.987,0.449,3.575,1.114,1.997,0.361,-0.357036829,1.1313248873,0.4633503258,-0.0170405464,-0.0233515955,0.3688568028,3.0005550517,1.1263933052,0.3220821685,0.7082788037,0.3031349626,0.3646415902,0.7540221531,1.5031046679,0.3406155139,1.6272550366,-1.4734325295,0.4356445691
1.5528337598869E+018,1.130915761,0.4666125178,0.3565410078,0.0126441198,0.0222711319,0.418499054,1.987,0.449,3.575,1.114,2.032,0.357,-0.357036829,1.1313248873,0.4633503258,-0.0170405464,-0.0233515955,0.3688568028,3.0005550517,1.1263933052,0.3220821685,0.7082788037,0.3031349626,0.3646415902,0.7540221531,1.5031046679,0.3406155139,1.8644635764,-1.4317024503,0.3745479154
1.55283375990687E+018,1.1309571266,0.4646543264,0.3547452986,0.0195123696,0.0276793089,0.4453689845,1.987,0.449,3.575,1.114,2.032,0.352,-0.3565410078,1.130915761,0.4666125178,0.0027396538,-0.0243738701,0.4183887567,3.0005550517,1.1263933052,0.3220821685,0.7082788037,0.3031349626,0.3646415902,0.7540221531,1.5031046679,0.3406155139,1.8644635764,-1.4317024503,0.3745479154
